julian.day,start.time_decimal.hours,duration_minutes,distance,dev_vlow,dev_low,dev_med,dev_high,decid,evergr,mixed,shrub,grass,past.hay,crops,EstuarineMarineDeep,EstuarineMarineWetland,Lake,Pond,River,EmergentWL,ForestShrubWL,patch,perforated,edge,core,elev,e.ness,n.ness,slope,CANG,MALL,WITU,DCCO,GBHE,GREG,GLIB,TUVU,OSPR,COHA,RSHA,BWHA,RTHA,KILL,WILL,HERG,GBBG,ROPI,MODO,YBCU,BBCU,BADO,CHSW,RTHU,BEKI,RBWO,YBSA,DOWO,HAWO,NOFL,PIWO,EAWP,ACFL,WIFL,LEFL,EAPH,GCFL,EAKI,WEVI,YTVI,BHVI,WAVI,REVI,BLJA,AMCR,FICR,CORA,TRES,NRWS,BANS,BARS,BCCH,TUTI,RBNU,WBNU,BRCR,HOWR,MAWR,CARW,BGGN,EABL,VEER,HETH,WOTH,AMRO,GRCA,NOMO,EUST,CEDW,HOSP,AMGO,EATO,CHSP,FISP,SOSP,SWSP,BAOR,OVEN,WEWA,LOWA,NOWA,BWWA,BAWW,COYE,HOWA,AMRE,NOPA,YEWA,CSWA,BTBW,PIWA,PRAW,BTNW,SCTA,NOCA,RBGR,INBU,RWBL,BHCO,COGR,HOFI,PUFI
158,5.983333333,6,0,0.099,0.267,0.282,0.064,0.059,0.064,0.02,0,0,0,0,0,0,0,0.034,0,0,0.019,0.048,0,0.173,0.058,10.162,-0.07,0.164,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,NA,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,1,1,0,0
167,6.833333333,6,0,0.213,0.332,0.307,0,0.079,0,0.02,0.05,0,0,0,0,0,0,0,0,0,0,0.014,0,0.12,0.019,54.977,0.372,0.014,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,1,0,0
159,5.566666667,6,0,0.115,0.144,0.226,0,0.298,0,0,0,0,0.216,0,0,0,0,0.005,0,0,0,0.024,0,0.154,0.12,36.449,0.521,0.716,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,1,1,0,0
160,5.5,6,0,0.147,0.343,0.441,0.029,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,26.309,0.829,0.417,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0
160,5.333333333,6,0,0.085,0.289,0.388,0.1,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.087,0.005,44.57,0.347,0.707,0.077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1,0,0
159,5.316666667,6,0,0.148,0.271,0.256,0.025,0.207,0.059,0,0,0,0,0,0,0,0,0.029,0.024,0,0.024,0.005,0.043,0.207,0.077,31.238,-0.043,-0.063,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,1,0,0,0
160,4.9,6,0,0.286,0.493,0.212,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,24.252,0.827,0.016,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,NA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0
167,5.733333333,6,0,0.062,0.567,0.365,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,12.053,0.008,-0.426,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,1,1,1,0
158,5.683333333,6,0,0.04,0.252,0.312,0.129,0.035,0,0,0,0,0,0,0.298,0.01,0,0,0,0,0,0.048,0,0,0,5.658,0.306,0.198,0.048,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,1,0,0
141,8.85,6,0,0.115,0.11,0.21,0.36,0.05,0,0,0,0,0,0,0,0,0,0,0.036,0,0.125,0,0,0.159,0.048,36.868,0.208,-0.191,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,NA,0,0,0,0,1,0,0,1,1,0,0,0
158,5.433333333,6,0,0.03,0.211,0.276,0.337,0.005,0,0,0,0,0,0,0.125,0,0,0,0.02,0,0.014,0.038,0,0,0,5.812,-0.043,-0.067,0.043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,1,1,0
160,5.9,6,0,0.054,0.287,0.609,0.045,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.826,0.208,-0.328,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0
172,6.933333333,6,0,0.108,0.241,0.463,0.039,0.118,0,0,0,0,0,0,0.024,0.019,0,0,0,0,0,0.115,0,0,0,11.525,-0.032,-0.576,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,1,0,0
141,8.666666667,6,0,0.09,0.219,0.607,0.055,0.03,0,0,0,0,0,0,0,0,0,0,0.008,0,0.01,0.019,0,0.01,0,38.8,0.016,-0.72,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,1,0,0,1,0,1,0,0
180,5.05,6,0,0.163,0.233,0.084,0,0.386,0.099,0,0,0,0,0,0,0,0,0,0.013,0,0.024,0.043,0.082,0.26,0.173,44.677,-0.736,-0.417,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,1,0,0
158,7.566666667,6,0,0.153,0.302,0.366,0.064,0.079,0,0,0,0,0,0,0,0,0,0,0.001,0,0.01,0.005,0,0.139,0.01,12.117,0.327,-0.432,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,0,0
167,7.35,6,0,0.094,0.213,0.307,0.332,0.02,0,0,0,0,0,0,0,0,0,0.048,0.012,0,0,0.024,0,0.014,0.005,7.165,-0.159,0.095,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0
160,5.75,6,0,0.02,0.103,0.793,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.064,0.259,-0.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,1,0,0
152,4.95,6,0,0.103,0.202,0.448,0.069,0.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.077,0.019,20.823,0.512,-0.11,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,1,0,0,0
170,6.766666667,6,0,0.143,0.261,0.404,0.172,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.053,0,0.01,0,26.323,0.531,-0.23,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,1,1,0,0
170,7.033333333,6,0,0.212,0.148,0.32,0.187,0.103,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.029,0,0.111,0.019,29.7,0.018,-0.449,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,1,1,0,0
167,5.95,6,0,0.146,0.281,0.462,0.09,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,16.053,0.156,-0.448,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,1,1,1,0
141,9.533333333,6,0,0.114,0.158,0.45,0.079,0.134,0,0,0,0,0,0,0,0,0,0.019,0,0,0.053,0.014,0,0.087,0.101,73.237,0.055,-0.715,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,1,1,0,0,0,0,0,0
160,6.75,6,0,0.119,0.069,0.188,0.307,0.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0.106,0.168,34.677,-0.094,-0.245,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0
167,6.383333333,6,0,0.054,0.236,0.655,0.025,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0.005,0,0,0,12.451,0.377,0.055,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,1,0,1,0
160,7.566666667,6,0,0.074,0.421,0.495,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.001,0,0,0,0,0,0,14.451,0.387,-0.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1,1,0
172,6.616666667,6,0,0.18,0.422,0.204,0.005,0,0.024,0,0,0,0,0,0,0,0.13,0,0.006,0,0.024,0.019,0,0.01,0,12.577,-0.215,-0.258,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0
169,7.1,6,0,0.149,0.332,0.084,0.005,0.297,0.074,0.015,0,0,0,0,0,0,0,0,0.017,0,0.014,0.005,0.053,0.298,0.12,33.239,0.26,-0.366,0.042,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,1,0
174,5.966666667,6,0,0.151,0.357,0.176,0.005,0.106,0.05,0,0.025,0.015,0,0,0.019,0,0,0,0,0,0,0.058,0,0.087,0.029,13.008,-0.007,-0.711,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0
159,9.366666667,6,0,0.005,0.106,0.697,0.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.386,0.288,-0.328,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,1,1,0
158,7.166666667,6,0,0.328,0.358,0.26,0,0.054,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.091,0,0,0,16.348,-0.533,0.222,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,NA,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0
167,8.6,6,0,0.024,0.197,0.654,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.331,0.153,-0.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,1,0,0
172,9.533333333,6,0,0.059,0.158,0.409,0.044,0,0,0,0,0,0,0,0.25,0.038,0,0,0,0,0,0,0,0,0,2.415,0.675,-0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,1,1,0,0
172,7.666666667,6,0,0.005,0,0,0,0.209,0.015,0.398,0,0,0,0,0.298,0.043,0,0,0,0,0,0,0,0.125,0.476,3.53,0.388,-0.267,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,1,0,0
160,6.5,6,0,0.164,0.507,0.323,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,26.91,-0.071,0.455,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
160,6.066666667,6,0,0.127,0.201,0.412,0.039,0.181,0,0,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0.173,0.091,6.004,-0.036,-0.532,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,1,0
167,6.083333333,6,0,0.207,0.341,0.202,0,0.207,0,0.034,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0.24,0.01,8.897,0.021,-0.309,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,1,0,0
168,5.266666667,6,0,0.02,0.142,0.775,0.064,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,8.481,0.385,-0.191,0.003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,1,1,1,0
167,9.45,6,0,0.307,0.342,0.302,0.005,0.015,0,0,0,0,0,0,0.034,0.024,0,0,0,0,0,0.034,0,0,0,7.856,-0.541,0.487,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,1,0,0
167,8.916666667,6,0,0.01,0.225,0.637,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.049,0.482,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,NA,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0
167,5.55,6,0,0.149,0.287,0.312,0.005,0.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0.24,0.014,9.856,0.062,-0.438,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,1,1,1,0
160,5.983333333,6,0,0.088,0.151,0.537,0.029,0.112,0,0,0,0,0.039,0,0,0.024,0,0,0.003,0,0,0.034,0.005,0.082,0.024,8.053,0.169,0.007,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,1,0,0
159,8.666666667,6,0,0.092,0.296,0.539,0.005,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0.077,0,11.799,0.067,-0.327,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0
168,5.65,6,0,0.347,0.281,0.251,0.02,0,0,0,0,0.01,0,0,0.038,0.082,0,0,0.013,0,0.019,0.01,0,0,0,6.357,-0.365,0.356,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,1,1,1,0
168,5.083333333,6,0,0.202,0.217,0.502,0.079,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0.014,0.005,0,0,0,8.597,0.256,0.041,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1,0,0
