Falco_subbuteo,Anthus_trivialis,Phylloscopus_bonelli,Tetrao_tetrix,Parus_caeruleus,Dendrocopos_major,Garrulus_glandarius,Carduelis_spinus,Loxia_curvirostra,Phylloscopus_trochilus,Certhia_brachydactyla,Sylvia_borin,Phoenicurus_phoenicurus,Hippolais_icterina,Pyrrhula_pyrrhula,Emberiza_citrinella,Muscicapa_striata,Picus_canus,Picus_viridis,Accipiter_gentilis,Bonasa_bonasia,Parus_cristatus,Prunella_modularis,Columba_oenas,Coccothraustes_coccothraustes,Sylvia_curruca,Sitta_europaea,Dendrocopos_minor,Corvus_corax,Cuculus_canorus,Buteo_buteo,Turdus_viscivorus,Parus_montanus,Luscinia_megarhynchos,Lanius_collurio,Oriolus_oriolus,Corvus_corone,Turdus_torquatus,Columba_palumbus,Aegithalos_caudatus,Milvus_migrans,Dryocopus_martius,Regulus_ignicapillus,Accipiter_nisus,Parus_palustris,Nucifraga_caryocatactes,Ficedula_hypoleuca,Streptopelia_turtur,Turdus_pilaris,Certhia_familiaris,Strix_aluco,Phylloscopus_sibilatrix,Asio_otus,Pernis_apivorus,Regulus_regulus,Serinus_citrinella,avg,cov,cv,dns,fhd,p10,p25,p95,rt_p2595,std,uhd,asp,bio_1,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,ddeg0,ddeg5,mbal,mind,pet_103,pet_49,pet_ave,pet_swrt,prc_103,prc_49,prc_swrt,rad,slp,tpi,twi,CLUMPY_canopy,CLUMPY_under_midstorey,TE_canopy,TE_under_midstorey,TE_matrix,TE_total,data_type,blockCV_tile
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.369999886,5.099999905,0.488466752,5.099999905,1.106206179,3.49000001,4.920000076,14.40999985,0.341429572,3.599999905,2.294258833,93.81011963,2.26047492,9.596674919,-4.622499943,1721,191,112,22.06957436,564,348,564,348,7.675825119,32.56779861,589.8948975,14.91829967,-8.649299622,23.56825066,9.596674919,-4.276824951,7830.792969,4237.896973,403,0.712435842,1.672064781,5.526129723,3.599097252,3.370945692,712.8301392,1008.106079,1.414232492,19838.01758,13.23645306,-1.007900476,5.248069286,0.3977,0.4423,7140,22680,17540,47360,test,NA
0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,12.42000008,15.40000057,0.741545892,15.40000057,1.819992185,2.659999847,4.949999809,30.1799984,0.164015907,9.210000038,2.354648829,162.0174713,9.060475349,17.50182533,0.661350012,1203,128,73,20.81602478,383,237,383,243,8.535975456,31.86942482,683.1790771,23.83417511,-2.949374914,26.7833004,17.50182533,1.917199969,34686.35156,19979.60156,-249,1.14449966,2.161628723,5.777639389,3.969634056,2.716594458,504.2073669,698.7177734,1.385799527,21684.1875,6.811229229,-1.22805953,7.204387188,0.5846,0.4201,10800,15480,17200,43480,test,NA
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.639999866,1.5,0.810240997,1.5,1.244823456,1.389999986,2.769999981,18.55999947,0.149245693,5.380000114,2.212737083,264.7376099,4.40075016,11.99442482,-2.859100103,1979,225,126,22.85697556,661,403,661,403,7.694174767,32.00252533,610.8432007,17.42217445,-6.617899895,24.04059982,11.99442482,-2.859100103,13556.49414,9633.773438,854,0.525338531,1.230558038,4.913073063,3.071815491,4.26460886,817.0596924,1161.989502,1.422378421,16879.77734,20.51442146,-3.847805262,4.574346542,0.5273,0.4272,860,15220,14800,30880,test,NA
0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,12.85999966,34.20000076,0.804043579,34.20000076,1.800285697,1.969999909,4.119999886,31,0.132903222,10.34000015,2.306978226,230.8467865,10.47299957,19.04330063,1.886474967,1068,103,74,10.39587498,297,234,289,256,8.792349815,32.23345184,694.507019,25.6521492,-1.623224974,27.27547455,17.39679909,6.299174786,43748.76172,28264.22266,-344,1.2975775,2.025038958,5.693256378,3.859147549,2.811954737,511.9890137,556.3795166,1.086713195,21043.53711,0.971101999,-0.116578758,9.812372208,0.7242,0.5386,9940,19500,16120,45560,test,NA
1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,18.13999939,37.20000076,0.496692422,37.20000076,1.937902689,5.759999752,9.88999939,31.77999878,0.311202007,9.010000229,2.265790462,125.5108719,7.467850208,15.54452515,-0.433750004,1468,158,90,21.4463501,471,295,471,297,8.004574776,31.49889946,650.9115601,21.38134956,-4.02944994,25.41127586,14.85179996,0.563525021,24307.10938,17303.15625,90,0.887398124,1.970806718,5.559777737,3.765292168,3.021609306,611.4473877,856.5698853,1.400942445,20609.22656,14.53182793,-0.584236264,4.913691998,0.6395,0.3174,18420,18700,20480,57600,test,NA
0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7.629999638,45.90000153,0.648754921,45.90000153,1.320587635,1.849999905,3.720000029,16.67000008,0.22315537,4.949999809,2.373460054,239.421936,9.007800102,17.6590004,0.228424996,786,85,48,16.52437592,222,168,179,173,9.852800369,34.15917587,705.2408447,24.85687447,-3.986399889,28.84332466,7.461575031,1.767850041,31932.58203,19894.7832,-483,1.640366435,1.47571373,5.449818134,3.462765932,3.870937586,389.090332,396.7623291,1.019455314,18912.95117,14.10707951,-1.123109341,4.979012012,0.5677,0.4648,19100,26800,13180,59080,test,NA
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,12.55000019,32.29999924,0.490039841,32.29999924,1.630096078,4.599999905,7.519999981,23.29999924,0.322746791,6.150000095,2.295452356,212.3864594,4.815450191,12.59242535,-2.759749889,1542,170,100,21.09885025,500,315,500,315,8.3125,33.04130173,628.9098511,18.46055031,-6.695899963,25.15604973,12.59242535,-2.759749889,15087.56445,10475.31641,438,0.650819242,0.986293614,5.038256645,3.012274981,5.171796322,645.1162109,896.5559692,1.389800668,16537.74609,17.26065254,-0.436172456,4.873888016,0.7436,0.4435,13080,16220,11460,40760,test,NA
0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,21.82999992,57.40000153,0.490151161,57.40000153,2.087004185,5.690000057,13.19999981,37.11999893,0.355603453,10.69999981,2.38523221,103.9812241,9.402600288,17.88134956,0.972249985,1179,120,77,15.91857529,354,246,354,257,8.390000343,31.46114922,685.5410156,24.19562531,-2.471524954,26.66744995,17.0407505,2.261399984,39412.46094,21784.89063,-218,1.132802725,1.997630835,5.633557796,3.815594435,2.892784119,524.0610962,654.6158447,1.249119639,20831.7832,8.527141571,0.834749818,5.647250175,0.7959,0.4278,9260,12640,11820,33720,test,NA
1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,13.29999924,37.90000153,0.580451145,37.90000153,1.752721906,3.109999895,6.269999981,25.71999931,0.243779166,7.71999979,2.37538743,148.4100189,10.08349991,18.69032478,1.471850038,1038,105,66,15.96562481,311,214,309,225,8.690424919,31.86824989,697.2719116,25.26012421,-2.008899927,27.27117538,17.0353241,2.867650032,42295.20703,26112.06641,-386,1.314534068,2.057808399,5.724005222,3.890906811,2.794921875,462.9330139,574.6452637,1.241315246,21225.49414,1.383185029,-0.429828852,9.056528091,0.7431,0.3641,12940,17700,14720,45360,test,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.539999962,3,0.819209008,3,0.655077934,1.059999943,1.25999999,9.460000038,0.133192387,2.899999857,1.825217724,145.5678864,2.447700024,9.989025116,-4.465475082,1244,150,64,23.82159996,378,221,311,227,7.83087492,32.33217621,599.3914795,15.64512539,-8.571800232,24.21732521,4.455924988,-4.02244997,8258.697266,4324.932129,-515,1.408288002,3.115187168,6.510574818,4.812880993,2.100350618,553.5646362,690.9298096,1.248053193,26526.81641,15.8351984,-0.797581255,4.910898685,0.4968,0.3844,740,9660,9720,20120,test,NA
0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,11.88000011,51.40000153,0.595117814,51.40000153,1.706279516,3.599999905,5.900000095,24.93000031,0.236662656,7.069999695,2.35615778,231.5859528,2.784950018,10.37110043,-4.319825172,1340,148,82,15.71512508,382,271,352,275,8.036499977,32.81389999,607.0793457,16.11459923,-8.373900414,24.48880005,4.938024998,-3.761899948,9068.729492,5214.335938,-76,1.026278973,2.155602694,5.585477352,3.870539904,2.777433157,613.0115356,726.638855,1.185061097,21321.88281,23.62666512,2.53632021,4.411536694,0.7977,0.5574,10100,18780,10520,39400,test,NA
0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,18.87999916,50.40000153,0.401483065,50.40000153,1.821977615,7.71999979,13.5199995,30.15999985,0.448275848,7.579999924,2.323885202,211.2615814,5.509250164,13.38337517,-2.224750042,1530,172,99,22.3892746,505,309,505,309,8.400500298,32.95320129,637.9024048,19.33334923,-6.158325195,25.4911499,13.38337517,-2.224750042,18164.33398,11438.77441,-128,1.052973628,2.875123739,6.189582348,4.532352924,2.174875975,633.2961426,896.2161255,1.41520381,24881.67969,19.09789276,-1.371883273,5.210805893,0.5328,0.1745,20000,16800,17600,54400,test,NA
0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,14.09000015,13.90000057,0.572036862,13.90000057,1.841339469,4.199999809,6.989999771,28.18000031,0.24804825,8.059999466,2.352259636,255.9251251,7.303800106,15.38532543,-0.690524995,1681,192,106,23.01032448,561,341,561,346,8.333800316,32.22112656,654.5806274,21.36627579,-4.498000145,25.86434937,15.38532543,0.712800026,23298.86914,16878.67773,232,0.82452774,2.170913696,5.749350071,3.960131884,2.680280924,695.8469238,985.0542603,1.416522145,21683.41016,11.76428413,-2.590830326,6.168318272,0.7025,0.3476,11740,18240,17060,47040,test,NA
1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,10.77999973,11.90000057,0.805194765,11.90000057,1.691829324,1.599999905,3.539999962,27.22999954,0.130003673,8.679999352,2.26237464,138.8459625,9.029250145,17.45757484,0.639900029,1215,132,72,22.81640053,395,234,395,239,8.503575325,31.8077755,682.4121704,23.7541008,-2.977674961,26.73237419,17.45757484,1.885650039,35662.38281,19942.93164,-297,1.186186671,2.367693186,5.899883747,4.133788586,2.552626371,498.5627747,716.1151123,1.436453104,22583.49609,8.110757828,-0.162594736,6.198018551,0.5584,0.4342,12300,18680,18700,49680,test,NA
0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,13.63000011,77.09999847,0.526779147,77.09999847,1.76102519,4.46999979,7.96999979,26.47999954,0.30098187,7.179999828,2.361984253,253.81073,6.788674831,15.06050014,-1.34800005,966,111,53,20.49765015,284,187,229,191,9.139325142,33.67837524,667.0397339,21.71257591,-5.421450138,27.13419914,9.76720047,-0.180649996,21708.26367,15094.11816,-155,1.162485719,1.339752436,4.780246735,3.059999466,3.887300253,452.4458618,513.3815308,1.133430123,16755.07813,27.00729179,-1.295343757,4.791518211,0.5768,0.4229,8180,8580,2760,19520,test,NA
0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,13.48999977,31.10000038,0.715344684,31.10000038,1.900295973,2.190000057,5.079999924,32.13999939,0.158058495,9.649999619,2.323653221,147.0477905,9.612324715,18.05755043,1.207649946,1148,113,76,12.59482479,331,247,327,262,8.311924934,31.36802483,682.8084106,24.3152504,-2.181124926,26.49620056,16.39392471,2.52154994,40289.21875,24732.25586,-293,1.217442632,2.125415325,5.750112534,3.937763929,2.731994152,530.4940186,617.152832,1.163339853,21495.0332,7.316897392,0.298053861,6.252067089,0.7258,0.5139,11000,23760,19480,54240,test,NA
0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,12.61999989,24.10000038,0.5879556,24.10000038,1.754501343,3.220000029,6.359999657,25.93999863,0.245181187,7.419999599,2.388199568,261.7763367,4.379449844,12.01262474,-2.973525047,1808,200,118,22.20917511,599,371,599,371,7.828299999,32.22227478,615.7476807,17.52507591,-6.768125057,24.29332542,12.01262474,-2.973525047,13481.40234,9482.830078,619,0.609122694,1.359800339,5.134794235,3.247297287,3.873386145,753.4042358,1054.883545,1.400267601,17844.87305,17.35911751,-0.039872397,5.030543327,0.5883,0.2282,21000,21300,18380,60680,test,NA
0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,18.51000023,28.20000076,0.504592114,28.20000076,1.969966769,5.130000114,10.07999992,32.52000046,0.309963093,9.340000153,2.359283924,117.853653,8.08212471,16.28845024,-0.022399999,1421,156,85,23.13184929,466,279,466,280,8.233149529,31.70484924,663.2145386,22.29879951,-3.66989994,25.96897507,16.28845024,1.07675004,28728.5957,18353.39258,-21,0.960255027,2.13722682,5.744124889,3.940675974,2.781378746,580.7851563,840.1437988,1.446770549,21553.14844,10.15769196,1.856596828,5.292430401,0.7848,0.3988,10540,15860,18280,44680,test,NA
0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,13.55999947,62,0.707227178,62,1.885459542,2.720000029,5.029999733,30.03999901,0.167443405,9.590000153,2.350209475,161.7278748,10.08710003,18.69589996,1.472424984,1047,105,67,15.41609955,313,217,310,230,8.672949791,31.82184982,697.4973755,25.25270081,-2.003400087,27.25607491,17.04247475,2.870300055,42332.28516,26133.36914,-412,1.340602875,2.168993473,5.802256107,3.98562479,2.681522846,470.2532043,576.3554688,1.225633264,21742.9707,2.756571531,-0.275253028,9.556191444,0.5885,0.5585,21240,20960,12680,54880,test,NA
0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,9.769999504,31.20000076,0.494370539,31.20000076,1.398284078,4.099999905,5.980000019,18.82999992,0.317578335,4.829999924,2.293643951,169.1395874,3.90625,11.35712528,-3.139600039,2226,228,134,15.52285004,673,453,673,538,7.280550003,31.21649933,598.4690552,16.47947502,-6.841925144,23.32234955,11.35712528,4.840650082,11850.53418,8404.160156,748,0.654384434,2.242300749,5.839541912,4.040921211,2.694600582,1018.039795,1208.257568,1.187056541,22227.55664,16.26057243,2.312692642,4.692480564,0.6937,0.5768,15320,19620,8500,43440,test,NA
0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,16.44000053,35,0.574817488,35,1.958441734,4.549999714,8.220000267,32.13000107,0.255835667,9.449999809,2.365619898,114.1819,8.960824966,17.36720085,0.584574997,1267,143,71,25.79910088,426,235,426,237,8.502449989,31.83687592,681.0437622,23.6291008,-3.0776999,26.7078495,17.36720085,1.819550037,34381.51172,19849.85352,-137,1.038139701,2.000105381,5.672168255,3.836136818,2.859490871,502.825592,764.4557495,1.520604253,20955.73828,5.143539429,0.442180663,6.922203064,0.7179,0.4654,11660,12460,15320,39440,test,NA
0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,13.65999985,16.70000076,0.569546107,16.70000076,1.778783798,3.75999999,6.369999886,25.84000015,0.246517022,7.779999733,2.35406065,136.7706909,8.562600136,16.87582588,0.338225007,1271,138,77,22.4436245,412,249,412,253,8.223349571,31.43502426,671.6306763,22.95965004,-3.200350046,26.16057587,16.87582588,1.500699997,32923.17578,19171.36719,-154,1.057617068,2.059725285,5.726663589,3.893194437,2.812833071,524.1744995,746.6072998,1.424448729,21279.08203,6.326012611,1.614266753,5.72582531,0.6534,0.5103,7960,11420,14180,33560,test,NA
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5.509999752,29.89999962,1.306715088,29.89999962,1.051241994,1.110000014,1.299999952,21.86999893,0.059442159,7.199999809,1.171894312,179.8402557,4.153150082,11.68847466,-3.03579998,2200,235,139,18.16534996,697,461,697,491,7.491525173,31.57679939,606.5080566,16.96165085,-6.760475159,23.72182465,11.68847466,5.063149929,12723.38184,9120.527344,1052,0.494208336,1.317352533,4.95318079,3.135266781,3.973387003,962.8357544,1237.031616,1.285008073,17236.28125,23.19241714,-2.292152882,4.676816463,0.7612,0.4697,8440,15500,13820,37760,test,NA
1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,13.7699995,14,0.641975343,14,1.851686716,3.539999962,6.170000076,29.43999863,0.209578817,8.840000153,2.35912776,248.3744965,7.167924881,15.17617512,-0.682974994,1601,179,100,22.56464958,526,324,526,324,8.008150101,31.66604996,646.4697266,20.94307518,-4.347549915,25.29055023,15.17617512,0.168950006,22947.31641,16826.20703,89,0.90082556,2.309551001,5.95530653,4.132428646,2.584231853,659.4715576,941.388855,1.427676678,22630.38867,5.158495426,-0.049657725,5.900745869,0.7251,0.3719,8700,14960,16580,40240,test,NA
0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,16.26000023,21.5,0.591020881,21.5,1.968989253,3.99000001,7.179999828,31.90999985,0.22500783,9.609999657,2.363559961,174.9737854,8.825149536,17.19614983,0.486400008,1304,148,72,26.38102531,441,241,441,242,8.470125198,31.83620071,678.2405396,23.41194916,-3.193475008,26.60542488,17.19614983,1.484274983,33873.10547,19622.95703,-161,1.06088078,2.201686621,5.807179451,4.004433155,2.656001329,514.2963257,790.072937,1.536468029,21880.72461,7.898951054,0.367571801,5.863498211,0.7002,0.5109,12360,13080,17440,42880,test,NA
0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,21.51000023,40.60000229,0.563923756,40.60000229,2.085601807,3.419999838,9.899999619,37.61000061,0.263227851,12.13000011,2.320858479,128.3134613,9.125249863,17.54884911,0.766674995,1227,125,79,16.79927444,375,254,372,264,8.234675407,31.21022415,680.7245483,23.73500061,-2.647799969,26.3817749,15.87772465,2.014625072,36852.59766,20140.33594,-266,1.169810414,2.307284117,5.856215477,4.081749916,2.587757826,539.0031128,687.7559204,1.276003957,22295.44727,9.817252159,0.445649266,5.609605789,0.7542,0.4362,13280,12460,12260,38000,test,NA
0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.710000038,24.70000076,0.723991469,24.70000076,0.79760325,2.269999981,2.809999943,11.92000008,0.235738249,3.409999847,1.894328833,212.8380127,3.821700096,11.55550003,-3.289375067,1320,172,59,32.65660095,432,204,310,204,7.904325008,32.10907364,611.6835938,17.28752518,-7.324775219,24.61177444,6.008275032,-3.289375067,11433.78418,7660.165527,21,0.994055808,2.003833294,5.099924088,3.551878691,2.997879505,562.4735107,757.4107666,1.346444845,19534.08203,28.56138611,-4.853141308,5.193292618,0.3712,0.5523,9540,22740,14920,47200,test,NA
0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.829999924,15.10000038,0.663807879,15.10000038,1.075036049,1.659999967,2.839999914,13.43999958,0.211309524,3.869999886,2.283756971,261.1300049,2.088375092,9.581700325,-4.743774891,1406,169,71,23.92582512,430,250,348,252,7.605500221,31.84420013,595.0726929,15.06857491,-8.810625076,23.8791008,4.016725063,-4.34022522,7696.589355,4255.451172,-15,0.999765098,2.259564638,5.510164261,3.884864569,2.841590881,621.9281006,783.6578369,1.259711146,21419.45117,27.4401989,-0.400797844,4.501708508,0.643,0.589,3180,12480,9940,25600,test,NA
1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,18.42000008,33.79999924,0.548317013,33.79999924,2.034983397,5.589999676,9.75,35.25999832,0.276517313,10.09999943,2.334413528,290.1550598,9.532525063,18.07767487,0.988600016,1100,122,63,24.41625023,363,207,363,212,8.601499557,31.76499939,692.6785278,24.48925018,-2.587800026,27.07787514,18.07767487,2.311399937,39998.50781,24947.06055,-343,1.236570716,2.111333132,5.772110462,3.941721916,2.733886957,444.7842102,654.7919922,1.472164154,21517.00781,0.355819911,-0.059028607,8.843910217,0.7852,0.5775,8580,9460,12840,30880,test,NA
0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,22.84000015,48.70000076,0.460157625,48.70000076,2.034605265,6.96999979,14.46000004,36.86000061,0.392295165,10.51000023,2.388031483,245.3493652,9.669199944,18.21687508,1.137774944,1129,115,73,16.26272583,342,235,339,246,8.48587513,31.51689911,692.031311,24.61499977,-2.308799982,26.92382431,16.56040001,2.476475,40628.1875,24835.81445,-335,1.24609983,2.211161137,5.794144154,4.002652645,2.679977417,500.9628906,628.0957642,1.253787041,21847.05469,7.492056847,-0.01256237,7.316354275,0.8797,0.5135,6760,9520,9800,26080,test,NA
0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,18.77999878,46.29999924,0.420127816,46.29999924,1.847049952,8.149999619,12.60999966,30.76999855,0.409814763,7.889999866,2.283053875,190.9237213,8.900549889,17.20859909,0.674475014,1250,121,85,11.44104958,357,274,351,293,7.845574856,30.51609993,670.6821289,23.11452484,-2.594199896,25.70919991,15.53612518,4.621600151,34687.42578,19714.44531,-180,1.117246747,2.110797405,5.704806805,3.907802105,2.765775681,589.4468384,660.7321777,1.12092483,21350.00977,10.91566563,2.560771942,5.158525944,0.8258,0.3385,8360,7600,8120,24080,test,NA
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,9.449999809,47.60000229,0.521693114,47.60000229,1.405448914,3.809999943,5.539999962,18.55999947,0.298491386,4.929999828,2.316437006,214.4281616,3.029900074,10.65412521,-3.945024967,1385,177,66,29.58612442,446,228,329,228,7.722074986,31.86667442,603.5976563,16.24972534,-7.980525017,24.23017502,5.093100071,-3.910399914,9617.668945,5641.79248,-336,1.266384363,3.187548399,6.227217674,4.707383156,1.976663113,598.6310425,786.2918091,1.313291073,25924.58984,24.11856842,0.284071237,4.829244137,0.7711,0.58,11320,17540,8540,37400,test,NA
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.559999943,2.299999952,0.632621971,2.299999952,1.162445426,1.419999957,3.089999914,14.17000008,0.21806633,4.150000095,2.316001415,125.6498795,2.963399887,10.37652493,-4.050075054,1998,214,131,18.8152504,638,422,638,433,7.373350143,31.52942467,596.9321899,15.53812504,-7.847300053,23.38592529,10.37652493,0.213074997,9765.226563,5846.95752,734,0.59686017,1.576358676,5.328755856,3.452557325,3.67345047,862.9643555,1135.433594,1.315777183,19011.98828,19.12836266,-2.169527531,4.976830959,0.4607,0.4738,2320,14620,13460,30400,test,NA
1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,20.51000023,48.40000153,0.442710864,48.40000153,1.87336278,4.779999733,14.86999989,32.70000076,0.454740047,9.079999924,2.345845222,113.7929993,9.591799736,18.08345032,1.130424976,1133,112,75,13.23950005,332,243,327,257,8.339300156,31.31550026,686.9641113,24.37477493,-2.25425005,26.62872505,16.42447472,2.70600009,40238.71484,24033.69531,-313,1.238443971,2.188804388,5.720939159,3.954871655,2.756004572,521.5762329,611.7926636,1.172910452,21589.3418,12.51204586,-1.249823213,5.375841618,0.8051,0.5756,9740,16520,13260,39520,test,NA
